TQ,FQ,TS,FS
143,45,624,526
542,383,295,136
517,362,294,139
551,375,300,124
528,394,290,156
563,412,276,125
563,393,283,113
553,416,255,118
527,377,284,134
551,379,289,117
575,403,282,110
549,400,259,110
551,408,274,131
151,61,602,512
570,440,264,134
148,44,641,537
539,404,273,138
550,386,267,103
552,377,294,119
126,57,617,548
587,400,266,79
553,387,278,112
534,394,284,144
527,395,280,148
559,399,285,125
540,374,318,152
573,378,296,101
543,386,295,138
124,38,640,554
141,55,629,543
537,394,296,153
140,62,621,543
542,400,276,134
559,416,260,117
103,39,637,573
511,386,270,145
578,388,297,107
571,404,280,113
561,375,310,124
524,384,286,146
