TQ,FQ,TS,FS
554,448,221,115
588,437,241,90
532,424,232,124
45,23,652,630
554,460,224,130
595,460,228,93
576,453,223,100
62,18,653,609
552,423,238,109
581,426,242,87
575,468,217,110
577,469,190,82
580,472,210,102
63,30,633,600
585,482,222,119
554,432,253,131
577,458,219,100
560,432,221,93
545,427,244,126
569,437,237,105
55,25,641,611
585,454,211,80
549,442,236,129
560,444,231,115
55,29,655,629
581,453,239,111
53,23,651,621
585,456,225,96
46,12,666,632
585,442,242,99
581,443,247,109
581,439,244,102
547,458,218,129
584,451,225,92
556,450,226,120
543,452,204,113
581,439,246,104
73,19,665,611
590,445,240,95
544,436,234,126
