TQ,FQ,TS,FS
237,68,601,432
212,78,600,466
485,322,334,171
162,77,598,513
550,379,305,134
221,68,620,467
212,64,612,464
523,387,284,148
542,368,293,119
528,371,297,140
195,74,611,490
568,397,262,91
216,74,608,466
516,342,321,147
548,383,321,156
211,54,631,474
565,403,274,112
552,376,277,101
542,353,318,129
551,339,335,123
568,353,313,98
518,349,316,147
192,63,615,486
514,377,298,161
204,89,595,480
218,69,623,474
549,353,321,125
221,63,618,460
580,376,302,98
571,387,297,113
528,360,330,162
568,364,319,115
505,352,324,171
567,395,281,109
508,354,322,168
209,73,583,447
565,371,314,120
530,363,321,154
556,349,336,129
507,354,316,163
