TQ,FQ,TS,FS
158,27,642,511
614,547,131,64
156,31,625,500
625,538,137,50
149,30,654,535
640,564,124,48
148,26,650,528
172,37,634,499
168,30,631,493
152,34,634,516
165,35,650,520
142,26,633,517
182,29,653,500
181,35,628,482
173,43,661,531
159,33,652,526
163,38,639,514
627,523,130,26
137,33,638,534
148,30,644,526
197,40,626,469
162,39,626,503
155,34,644,523
150,35,640,525
211,39,645,473
639,556,136,53
188,39,635,486
154,28,653,527
624,544,134,54
170,29,655,514
190,30,660,500
639,537,146,44
153,36,640,523
643,545,131,33
624,551,125,52
604,532,124,52
171,35,650,514
182,34,650,502
236,28,657,449
150,29,641,520
