TQ,FQ,TS,FS
441,246,423,228
412,257,421,266
393,235,421,263
433,270,405,242
405,253,431,279
439,262,426,249
397,227,449,279
436,254,417,235
408,234,427,253
414,235,433,254
434,256,429,251
396,229,430,263
391,233,449,291
436,239,424,227
385,230,474,319
411,255,430,274
379,225,452,298
439,241,412,214
612,530,141,59
480,295,379,194
475,251,415,191
429,246,419,236
388,212,466,290
428,298,377,247
454,253,431,230
487,331,361,205
446,259,415,228
426,241,440,255
470,265,413,208
442,264,420,242
468,305,385,222
465,246,437,218
436,277,399,240
427,255,421,249
416,258,418,260
404,257,399,252
447,252,433,238
432,250,434,252
481,275,410,204
406,249,421,264
