TQ,FQ,TS,FS
42,10,659,627
612,543,135,66
600,510,146,56
51,13,662,624
639,538,146,45
633,535,153,55
628,536,140,48
601,532,139,70
602,516,145,59
44,10,658,624
632,536,149,53
604,533,126,55
617,546,136,65
33,10,653,630
62,11,693,642
629,525,160,56
45,10,667,632
54,15,638,599
605,524,147,66
628,520,154,46
629,545,121,37
633,536,129,32
621,545,133,57
618,534,141,57
62,17,667,622
636,549,143,56
68,13,661,606
626,523,158,55
36,7,671,642
652,523,161,32
632,539,151,58
649,536,147,34
609,533,143,67
26,14,662,650
604,528,148,72
51,10,646,605
621,545,140,64
636,540,144,48
625,537,148,60
602,536,134,68
