TQ,FQ,TS,FS
453,220,449,216
397,259,419,281
390,200,456,266
401,220,455,274
398,237,447,286
417,216,472,271
174,68,608,502
411,226,445,260
378,237,424,283
415,225,443,253
423,252,433,262
431,230,429,228
401,246,436,281
383,229,434,280
425,278,426,279
405,214,471,280
434,257,420,243
430,214,439,223
608,552,119,63
418,228,446,256
459,255,411,207
399,234,431,266
427,231,447,251
377,224,451,298
435,239,445,249
426,235,457,266
441,227,447,233
423,217,464,258
478,263,415,200
411,236,448,273
435,234,456,255
459,297,386,224
408,253,423,268
430,265,411,246
402,254,422,274
379,237,419,277
439,232,453,246
421,227,457,263
411,226,459,274
418,290,380,252
