TQ,FQ,TS,FS
505,310,359,164
448,322,356,230
446,285,371,210
447,311,364,228
65,20,664,619
502,324,364,186
484,313,363,192
459,294,377,212
640,609,52,21
473,311,357,195
482,344,341,203
480,317,342,179
477,335,347,205
449,319,344,214
477,337,367,227
76,23,662,609
434,315,362,243
465,291,362,188
435,288,383,236
485,314,360,189
502,335,331,164
73,37,628,592
490,320,358,188
461,308,367,214
455,301,383,229
474,330,362,218
470,309,365,204
477,287,394,204
504,320,358,174
489,323,361,195
97,45,645,593
485,316,367,198
464,322,354,212
504,327,349,172
454,322,354,222
447,318,338,209
87,40,645,598
493,328,356,191
494,325,360,191
437,327,343,233
