TQ,FQ,TS,FS
378,90,579,291
348,121,557,330
386,109,547,270
333,106,569,342
394,109,575,290
420,102,586,268
385,111,565,291
371,136,535,300
378,114,547,283
356,94,574,312
413,132,553,272
403,110,549,256
387,126,556,295
592,392,271,71
414,136,568,290
367,110,575,318
399,125,552,278
372,110,543,281
395,114,557,276
412,116,558,262
435,115,551,231
380,100,565,285
384,127,551,294
333,126,549,342
425,117,567,259
375,110,582,317
432,127,547,242
401,122,559,280
360,112,566,318
414,132,552,270
426,117,573,264
380,107,576,303
369,123,553,307
411,162,514,265
347,114,562,329
420,125,531,236
394,119,566,291
401,128,556,283
440,124,561,245
376,123,547,294
