TQ,FQ,TS,FS
173,45,624,496
569,421,257,109
530,392,264,126
567,415,260,108
587,436,248,97
587,442,246,101
571,438,238,105
177,49,622,494
145,42,619,516
573,422,246,95
608,448,237,77
158,34,625,501
559,436,246,123
140,31,632,523
603,464,240,101
159,39,646,526
601,449,228,76
157,39,614,496
157,51,620,514
589,417,257,85
188,40,626,478
135,33,632,530
585,442,236,93
580,441,234,95
614,442,242,70
590,438,254,102
597,423,251,77
568,427,254,113
593,433,245,85
153,42,642,531
170,52,638,520
155,46,637,528
553,431,245,123
587,442,234,89
116,39,637,560
190,35,621,466
566,426,259,119
163,38,646,521
554,414,271,131
550,414,256,120
