TQ,FQ,TS,FS
50,22,647,619
71,13,665,607
586,498,158,70
615,512,163,60
72,10,674,612
614,526,162,74
617,514,162,59
60,12,659,611
587,500,161,74
57,15,653,611
56,12,673,629
70,6,653,589
608,521,161,74
63,10,653,600
633,543,161,71
77,12,673,608
601,525,152,76
591,504,149,62
51,15,656,620
58,8,666,616
83,16,650,583
63,14,651,602
32,12,666,646
613,512,163,62
84,22,662,600
612,514,178,80
72,16,658,602
73,12,669,608
636,514,164,42
85,11,673,599
633,524,166,57
67,17,666,616
611,522,154,65
639,530,146,37
597,520,156,79
588,506,150,68
615,532,153,70
617,517,167,67
77,14,671,608
59,10,660,611
