TQ,FQ,TS,FS
35,9,660,634
32,10,668,646
604,538,118,52
29,9,666,646
636,565,119,48
636,563,125,52
621,556,120,55
617,557,114,54
617,531,130,44
25,8,660,643
639,568,117,46
619,561,98,40
630,567,115,52
39,10,653,624
677,581,123,27
34,8,677,651
616,553,124,61
619,536,117,34
33,11,660,638
29,8,666,645
632,559,107,34
638,570,95,27
24,7,671,654
627,556,119,48
37,10,674,647
31,13,679,661
636,551,123,38
33,10,671,648
22,4,674,656
19,9,675,665
642,561,129,48
27,11,672,656
615,563,113,61
648,567,109,28
21,9,667,655
41,8,648,615
635,560,125,50
651,562,122,33
51,10,675,634
619,555,115,51
