TQ,FQ,TS,FS
465,177,492,204
444,182,496,234
445,152,504,211
479,152,523,196
477,199,485,207
578,345,343,110
466,175,501,210
497,193,478,174
448,168,493,213
460,169,499,208
512,193,492,173
433,132,527,226
496,186,496,186
471,202,461,192
499,211,493,205
464,164,521,221
474,171,506,203
454,170,483,199
479,165,506,192
438,136,538,236
467,151,515,199
488,181,484,177
428,171,507,250
434,185,490,241
487,189,495,197
462,147,545,230
519,172,502,155
463,162,519,218
392,150,528,286
485,176,508,199
473,158,532,217
489,196,487,194
443,198,478,233
436,157,519,240
435,175,501,241
470,191,465,186
464,177,508,221
407,120,564,277
477,181,504,208
296,82,588,374
