TQ,FQ,TS,FS
423,214,455,246
393,230,448,285
374,213,443,282
477,305,370,198
416,232,452,268
494,314,374,194
409,220,456,267
523,337,334,148
406,210,451,255
396,214,454,272
270,133,552,415
454,276,383,205
607,516,166,75
392,192,471,271
407,232,472,297
452,270,415,233
415,271,406,262
426,209,444,227
248,111,560,423
457,226,448,217
511,283,383,155
376,217,448,289
594,484,194,84
359,228,447,316
411,216,468,273
424,220,472,268
441,229,445,233
396,227,454,285
502,313,365,176
387,194,490,297
539,370,320,151
516,321,362,167
374,225,451,302
459,301,375,217
439,301,375,237
255,112,544,401
506,305,380,179
413,214,470,271
292,115,570,393
473,342,328,197
