TQ,FQ,TS,FS
112,14,655,557
122,29,649,556
577,501,155,79
89,28,647,586
612,523,161,72
621,547,141,67
110,19,657,566
584,528,143,87
601,496,165,60
601,505,163,67
618,536,149,67
607,529,130,52
123,25,657,559
594,500,163,69
127,30,674,577
605,517,168,80
112,26,651,565
142,27,626,511
123,31,640,548
622,514,160,52
604,523,143,62
634,531,134,31
614,521,157,64
609,525,150,66
611,517,167,73
632,531,161,60
140,28,646,534
619,514,167,62
91,23,655,587
140,24,660,544
609,531,159,81
130,26,657,553
594,530,146,82
133,23,653,543
97,31,645,579
139,25,631,517
126,28,657,559
136,25,659,548
155,19,666,530
91,21,649,579
