TQ,FQ,TS,FS
635,555,114,34
76,20,658,602
623,547,109,33
644,565,110,31
73,14,670,611
639,575,113,49
68,14,662,608
68,20,651,603
81,15,646,580
55,16,652,613
56,15,670,629
71,13,646,588
643,571,111,39
75,19,644,588
664,596,108,40
639,556,129,46
635,575,102,42
629,536,117,24
80,18,653,591
651,546,128,23
643,574,92,23
648,568,97,17
36,13,665,642
81,20,655,594
109,24,660,575
66,17,675,626
106,21,653,568
75,12,669,606
59,16,662,619
105,12,672,579
80,18,672,610
659,571,112,24
640,566,110,36
651,571,105,25
639,566,110,37
632,554,102,24
68,17,668,617
82,18,666,602
648,562,123,37
628,564,106,42
