TQ,FQ,TS,FS
130,28,641,539
127,41,637,551
150,29,627,506
607,484,191,68
619,500,184,65
136,20,668,552
611,499,177,65
596,515,156,75
596,474,187,65
601,484,184,67
101,28,657,584
602,487,172,57
127,32,650,555
595,467,196,68
643,513,191,61
599,475,210,86
608,509,168,69
599,466,187,54
607,484,187,64
629,482,192,45
146,32,634,520
615,492,173,50
610,505,173,68
611,491,184,64
616,482,202,68
154,28,664,538
627,494,180,47
112,22,659,569
104,18,660,574
630,486,198,54
113,29,661,577
632,481,202,51
109,28,648,567
632,502,174,44
98,35,641,578
588,486,170,68
597,509,176,88
135,28,656,549
615,496,189,70
99,19,651,571
