TQ,FQ,TS,FS
28,9,660,641
33,14,664,645
628,567,89,28
646,574,101,29
648,582,102,36
655,591,97,33
632,588,88,44
630,576,95,41
24,8,653,637
642,567,101,26
31,9,676,654
636,579,80,23
26,8,674,656
628,568,95,35
41,15,689,663
655,573,112,30
655,588,89,22
632,551,102,21
646,570,101,25
647,557,117,27
639,586,80,27
653,583,82,12
653,589,89,25
20,14,661,655
658,585,99,26
656,590,102,36
37,15,659,637
34,8,673,647
23,4,674,655
669,576,108,15
667,588,102,23
23,12,671,660
44,12,664,632
23,12,664,653
646,574,102,30
624,574,82,32
37,12,673,648
32,9,675,652
657,580,105,28
637,579,91,33
