TQ,FQ,TS,FS
321,81,588,348
570,405,273,108
311,65,591,345
572,413,262,103
299,83,601,385
572,416,272,116
305,74,602,371
330,92,579,341
311,85,576,350
298,86,582,370
300,99,586,385
311,81,578,348
282,79,603,400
325,99,564,338
326,96,608,378
308,90,595,377
329,89,588,348
333,87,566,320
304,87,584,367
352,76,598,322
361,75,591,305
324,91,574,341
311,97,581,367
240,87,588,435
352,91,593,332
539,399,293,153
366,92,582,308
317,89,592,364
320,76,602,358
339,80,604,345
341,91,599,349
336,92,591,347
317,105,571,359
332,92,584,344
285,104,572,391
346,88,568,310
342,88,597,343
320,87,597,364
352,76,609,333
292,84,586,378
