TQ,FQ,TS,FS
650,586,83,19
655,605,73,23
631,587,69,25
636,604,71,39
664,601,83,20
660,598,90,28
3,3,673,673
0,0,671,671
0,0,661,661
649,593,75,19
658,611,74,27
630,597,62,29
665,599,83,17
635,580,83,28
663,633,71,41
0,0,685,685
643,595,82,34
623,576,77,30
0,0,671,671
643,589,85,31
644,603,63,22
643,591,74,22
666,608,70,12
2,6,669,673
0,0,684,684
660,602,90,32
657,587,87,17
0,0,681,681
0,0,678,678
665,605,79,19
664,608,82,26
670,601,82,13
647,607,69,29
668,605,71,8
652,592,84,24
0,2,654,656
651,611,74,34
655,599,85,29
646,603,82,39
651,595,75,19
