TQ,FQ,TS,FS
354,103,566,315
336,120,558,342
359,92,564,297
358,105,570,317
331,113,571,353
379,121,567,309
322,91,585,354
363,111,560,308
547,366,295,114
346,94,574,322
537,347,338,148
367,100,559,292
346,96,586,336
353,100,563,310
385,130,574,319
345,106,579,340
366,115,562,311
355,92,561,298
344,101,570,327
389,110,564,285
395,94,572,271
364,105,560,301
344,120,558,334
300,97,578,375
403,124,560,281
343,101,591,349
413,116,558,261
339,107,574,342
565,320,358,113
372,115,569,312
383,115,575,307
559,318,365,124
338,114,562,338
543,331,345,133
324,120,556,352
377,118,538,279
366,95,590,319
348,110,574,336
384,99,586,301
325,104,566,345
