TQ,FQ,TS,FS
341,85,584,328
597,475,203,81
330,100,556,326
314,83,592,361
327,88,596,357
354,67,621,334
348,85,591,328
595,492,179,76
333,95,566,328
349,85,583,319
366,85,600,319
349,95,564,310
330,95,587,352
355,100,563,308
373,117,587,331
369,106,579,316
327,88,589,350
324,98,555,329
368,89,582,303
357,102,572,317
386,96,570,280
354,100,565,311
339,98,580,339
300,96,579,375
401,98,586,283
348,90,602,344
373,100,574,301
350,98,583,331
309,91,587,369
358,99,585,326
399,92,598,291
381,109,574,302
354,103,573,322
337,96,580,339
322,105,571,354
365,101,555,291
351,79,606,334
366,100,584,318
414,102,583,271
321,92,578,349
