TQ,FQ,TS,FS
494,167,502,175
516,287,391,162
445,153,503,211
424,165,510,251
443,167,517,241
544,292,396,144
450,170,506,226
451,183,488,220
449,174,487,212
461,168,500,207
461,187,498,224
473,172,487,186
478,180,502,204
450,184,479,213
468,166,538,236
424,137,548,261
499,205,472,178
437,167,486,216
422,148,523,249
520,171,503,154
539,273,393,127
476,166,499,189
476,189,489,202
367,136,539,308
461,173,511,223
467,165,527,225
585,284,390,89
478,180,501,203
484,168,510,194
477,178,506,207
500,160,530,190
440,150,533,243
451,192,484,225
487,199,477,189
442,185,491,234
530,297,359,126
464,176,509,221
471,166,518,213
495,186,499,190
418,158,512,252
