TQ,FQ,TS,FS
571,453,216,98
599,450,228,79
537,429,227,119
555,443,232,120
575,472,212,109
604,459,229,84
583,456,220,93
564,451,220,107
571,451,210,90
567,447,221,101
595,473,212,90
572,466,193,87
570,471,211,112
553,452,211,110
592,512,192,112
591,446,239,94
29,16,661,648
559,454,199,94
559,442,229,112
577,452,222,97
585,453,213,81
580,450,215,85
577,464,214,101
576,460,215,99
583,464,220,101
573,478,214,119
600,447,227,74
591,453,228,90
610,461,217,68
598,454,230,86
593,443,247,97
612,460,223,71
555,474,202,121
589,465,211,87
32,13,663,644
539,449,207,117
598,451,234,87
604,464,220,80
40,16,669,645
569,451,219,101
