TQ,FQ,TS,FS
536,260,409,133
259,69,609,419
281,56,600,375
516,250,425,159
533,241,443,151
545,271,417,143
521,275,401,155
536,294,377,135
522,279,382,139
498,247,421,170
278,58,627,407
533,259,400,126
285,53,629,397
511,254,409,152
558,290,414,146
296,50,635,389
515,287,390,162
528,246,407,125
274,48,623,397
543,249,425,131
531,269,397,135
502,275,390,163
524,265,413,154
500,272,403,175
555,264,420,129
275,57,635,417
533,263,411,141
537,259,422,144
529,256,422,149
550,266,418,134
527,262,428,163
536,267,416,147
492,246,430,184
526,278,398,150
514,269,407,162
514,266,390,142
276,55,630,409
525,268,416,159
355,49,636,330
478,258,412,192
