TQ,FQ,TS,FS
463,168,501,206
379,128,550,299
381,121,535,275
363,71,604,312
386,75,609,298
505,160,528,183
469,166,510,207
371,97,574,300
459,173,488,202
427,120,548,241
428,126,559,257
386,85,574,273
415,118,564,267
463,175,488,200
541,225,479,163
422,93,592,263
424,124,553,253
461,154,499,192
373,75,596,298
373,77,597,301
409,92,574,257
378,106,559,287
458,169,509,220
447,202,473,228
416,94,590,268
491,168,524,201
454,151,523,220
411,90,591,270
384,68,610,294
497,170,514,187
465,150,540,225
518,205,478,165
460,194,482,216
480,195,481,196
369,100,576,307
452,174,482,204
452,159,526,233
498,200,484,186
518,171,514,167
431,156,514,239
