TQ,FQ,TS,FS
459,163,506,210
449,190,488,229
423,153,503,233
464,173,502,211
454,177,507,230
465,114,574,223
458,163,513,218
493,201,470,178
458,168,493,203
386,64,604,282
435,127,558,250
390,88,571,269
454,154,528,228
448,154,509,215
439,135,569,265
484,187,498,201
425,121,556,252
387,76,577,266
448,177,494,223
391,87,587,283
443,150,516,223
469,207,458,196
345,82,596,333
428,188,487,247
508,199,485,176
474,167,525,218
501,200,474,173
456,148,533,225
502,230,448,176
483,145,539,201
496,165,525,194
463,152,531,220
370,116,560,306
498,200,476,178
379,107,569,297
400,106,550,256
353,69,616,332
440,136,548,244
474,133,552,211
398,116,554,272
