TQ,FQ,TS,FS
157,231,438,77
111,111,567,114
129,122,534,118
162,285,390,66
130,186,498,89
113,162,526,102
166,300,376,61
158,265,406,74
119,125,536,123
99,129,539,136
139,231,454,79
193,304,355,51
153,235,447,68
129,153,510,111
138,292,412,61
134,209,476,84
131,175,502,95
160,180,473,90
151,241,430,81
113,163,511,116
137,205,461,100
166,220,445,72
163,297,381,62
158,312,363,70
142,162,522,77
134,274,418,77
172,297,377,57
153,256,425,69
137,215,463,88
134,198,486,85
167,313,377,46
158,279,404,62
133,191,485,94
167,254,422,60
135,185,491,92
167,240,416,80
151,304,381,67
163,309,375,56
143,251,434,75
127,173,497,106
