TQ,FQ,TS,FS
166,303,366,68
156,307,371,69
158,304,352,89
160,309,366,68
152,322,362,67
157,325,363,58
161,313,363,66
160,313,358,72
163,291,370,79
167,301,367,68
157,326,359,61
167,297,362,77
150,314,368,71
164,300,363,76
139,348,356,60
150,319,366,68
165,338,339,61
184,315,338,66
149,305,366,83
160,329,345,69
178,311,355,59
167,314,351,71
158,305,373,67
155,314,361,73
154,295,389,65
158,333,359,53
164,319,355,65
156,317,364,66
162,334,344,63
161,313,371,58
153,315,375,60
148,320,363,72
157,328,348,70
161,334,342,66
152,329,347,75
173,319,337,74
149,291,394,69
162,317,367,57
158,313,372,60
165,326,344,68
