TQ,FQ,TS,FS
160,271,398,74
150,281,397,75
145,248,408,102
155,279,396,73
150,297,387,69
149,281,407,66
159,287,389,68
161,285,386,71
166,277,384,76
160,242,426,75
146,302,383,72
176,275,384,68
154,297,385,67
166,284,379,74
135,308,396,64
145,273,412,73
159,302,375,67
173,259,394,77
146,250,421,86
157,290,384,72
172,275,391,65
166,285,380,72
156,280,398,69
149,271,404,79
153,264,420,66
152,284,408,59
158,289,385,71
147,287,394,75
154,283,395,71
158,287,397,61
142,261,429,71
150,293,390,70
151,279,397,76
152,288,388,75
143,292,384,84
164,292,364,83
149,263,422,69
156,283,401,63
152,255,430,66
161,288,382,72
