TQ,FQ,TS,FS
190,455,214,44
204,508,170,21
132,210,446,115
208,523,152,20
114,226,458,105
127,243,445,88
134,236,440,93
117,210,461,115
130,218,443,112
131,219,449,104
129,237,448,89
152,229,430,92
107,212,470,114
131,216,447,109
111,247,457,88
113,203,482,105
155,300,377,71
154,224,429,96
203,490,181,29
208,519,155,21
155,240,426,82
153,249,416,85
132,220,458,93
127,232,443,101
124,225,459,95
122,244,448,89
124,248,426,105
142,259,422,80
144,240,438,81
128,219,465,91
134,304,386,79
134,246,437,86
155,313,363,72
124,230,446,103
200,522,154,27
135,238,418,112
127,237,448,91
119,202,482,100
130,207,478,88
127,229,441,106
