TQ,FQ,TS,FS
36,64,605,198
170,361,317,55
168,364,292,79
163,377,298,65
41,59,625,178
154,406,282,61
163,374,302,64
31,69,602,201
170,361,300,72
43,76,592,192
160,373,312,58
190,382,277,54
160,384,298,61
183,351,312,57
145,389,315,54
155,347,338,63
172,387,290,54
189,363,290,61
162,356,315,70
42,69,605,187
177,382,284,60
180,379,286,58
163,374,304,62
170,388,287,58
159,354,330,60
146,353,339,65
164,375,299,65
165,385,296,57
172,384,294,53
165,384,300,54
155,369,321,58
164,371,312,56
150,371,305,77
170,384,292,57
143,374,302,84
176,370,286,71
150,360,325,68
163,362,322,56
162,357,328,56
178,372,298,55
