TQ,FQ,TS,FS
157,250,419,77
149,269,409,76
144,246,410,103
152,287,388,76
142,267,417,77
159,319,369,56
149,260,416,78
154,264,407,78
147,251,410,95
150,261,407,85
145,265,420,73
175,276,383,69
129,232,450,92
157,249,414,83
129,275,429,70
128,257,428,90
161,321,356,65
173,251,402,77
146,236,435,86
159,276,398,70
167,254,412,70
166,284,381,72
156,273,405,69
142,249,426,86
206,539,145,13
141,257,435,70
147,280,394,82
143,249,432,79
159,272,406,66
157,294,390,62
135,254,436,78
148,255,428,72
150,268,408,77
153,276,400,74
129,244,432,98
172,270,386,75
138,242,443,80
147,255,429,72
142,239,446,76
212,542,128,21
