TQ,FQ,TS,FS
124,133,536,110
96,132,546,129
116,123,533,131
150,287,388,78
168,354,330,51
113,151,537,102
173,344,332,54
171,345,326,61
102,143,518,140
98,125,543,137
95,134,551,123
126,140,519,118
109,140,542,112
117,125,538,123
98,145,559,101
81,99,586,137
161,306,371,65
136,152,501,114
106,122,549,126
108,144,530,121
124,145,521,113
121,155,510,117
163,285,393,62
174,372,303,54
107,148,536,112
99,132,560,112
112,144,530,117
71,59,622,151
117,142,536,108
135,225,459,84
165,381,309,48
152,284,399,68
111,146,530,116
135,193,483,92
87,121,555,140
119,140,516,128
108,160,525,110
63,58,626,156
111,146,539,107
90,98,572,143
