TQ,FQ,TS,FS
176,387,282,58
183,417,261,42
187,403,253,60
170,411,264,58
167,426,258,52
162,403,285,53
176,414,262,51
183,413,258,49
185,419,242,57
187,406,262,48
182,442,243,36
181,392,267,63
166,410,272,55
178,424,239,62
155,439,265,44
171,435,250,47
173,421,256,53
200,414,239,50
178,414,257,54
167,390,284,62
192,427,239,45
186,396,269,52
168,398,280,57
177,420,255,51
178,433,251,41
166,418,274,45
185,409,265,44
175,431,250,47
0,0,678,225
175,425,259,44
169,420,270,44
178,442,241,42
180,456,220,47
184,412,264,43
174,424,252,53
195,433,223,52
170,418,267,48
0,0,684,219
181,420,265,37
175,407,263,58
