TQ,FQ,TS,FS
148,316,353,86
167,372,306,58
165,335,321,82
138,299,376,90
148,374,310,71
164,356,332,51
162,359,317,65
174,359,312,58
146,298,363,96
152,304,364,83
167,368,317,51
180,364,295,64
159,385,297,62
166,365,298,74
147,408,296,52
157,365,320,61
137,309,368,89
184,354,299,66
141,293,378,91
165,351,323,64
186,376,290,51
177,361,304,61
161,365,313,64
163,360,315,65
159,366,318,60
129,312,380,82
162,358,316,67
160,371,310,62
166,393,285,59
165,366,318,54
153,361,329,60
140,319,364,80
163,368,308,64
226,659,17,1
153,382,294,74
0,1,655,247
151,360,325,67
155,354,330,64
163,381,304,55
167,367,303,66
