TQ,FQ,TS,FS
186,410,259,48
181,411,267,44
177,394,262,70
180,427,248,48
163,425,259,56
172,413,275,43
175,411,265,52
185,398,273,47
190,444,217,52
194,426,242,41
183,452,233,35
189,410,249,55
178,429,253,43
188,443,220,52
167,477,227,32
165,418,267,53
185,442,235,41
195,399,254,55
191,416,255,41
1,0,674,228
188,401,265,49
200,431,234,38
175,418,260,50
187,435,240,41
167,411,273,52
166,419,273,45
185,428,246,44
171,418,263,51
176,436,242,49
175,410,274,44
165,426,264,48
171,420,263,49
178,416,260,49
178,426,250,49
173,419,257,54
191,404,252,56
168,407,278,50
169,412,272,50
174,411,274,44
183,406,264,50
