TQ,FQ,TS,FS
164,319,350,70
168,345,333,57
160,326,330,87
165,340,335,63
156,342,342,63
162,345,343,53
165,330,346,62
162,335,336,70
172,330,331,70
174,321,347,61
164,361,324,54
177,333,326,67
159,346,336,62
170,336,327,70
145,365,339,54
152,338,347,66
167,349,328,59
187,340,313,63
157,328,343,75
167,343,331,62
180,331,335,57
174,343,322,64
161,329,349,64
165,349,326,63
166,334,350,53
158,339,353,53
169,339,335,60
164,343,338,58
162,342,336,63
164,342,342,55
156,330,360,57
161,344,339,59
162,361,315,65
171,369,307,56
157,340,336,70
239,596,60,8
155,318,367,63
165,333,351,54
162,339,346,56
162,332,338,71
