TQ,FQ,TS,FS
172,376,293,62
146,301,377,79
105,151,505,142
147,290,385,81
154,335,349,65
137,318,370,78
87,131,545,140
106,158,513,126
184,362,299,58
105,178,490,130
144,298,387,74
109,146,513,135
92,162,520,129
176,369,294,64
140,347,357,59
133,253,432,85
157,349,328,69
197,363,290,53
160,303,368,72
144,285,389,85
102,137,529,135
175,347,318,63
143,283,395,82
92,170,505,136
175,407,277,44
129,297,395,82
80,130,544,149
172,414,267,50
162,320,358,63
145,304,380,74
108,239,451,105
138,266,417,82
78,123,553,149
149,290,386,78
130,288,388,97
156,286,370,91
97,164,521,121
92,166,518,127
101,155,530,117
158,333,337,75
