TQ,FQ,TS,FS
171,286,383,63
134,218,460,91
136,187,469,111
137,192,483,91
141,240,444,78
140,232,456,75
134,208,468,93
140,223,448,92
97,114,547,145
205,452,216,30
142,279,406,76
175,282,377,69
138,200,482,83
136,194,469,104
116,217,487,83
120,187,498,98
135,232,445,91
169,234,419,81
133,196,475,99
151,229,445,78
161,206,460,76
146,224,441,92
149,235,443,76
150,280,395,78
130,200,484,89
144,271,421,67
157,287,387,72
133,208,473,89
147,230,448,78
138,219,465,81
128,235,455,85
138,212,471,82
144,220,456,83
135,223,453,92
122,218,458,105
176,301,355,71
138,227,458,80
135,199,485,84
186,439,246,32
135,197,473,98
