TQ,FQ,TS,FS
143,298,371,91
157,344,334,68
152,331,325,95
160,359,316,68
148,359,325,71
157,353,335,58
156,351,325,71
166,343,328,66
159,348,313,83
167,332,336,68
161,359,326,57
173,347,312,71
156,367,315,65
172,330,333,68
138,382,322,61
112,281,404,106
162,348,329,64
145,281,372,105
155,321,350,77
150,322,352,79
177,369,297,60
175,356,309,63
158,352,326,67
156,358,317,72
210,628,56,9
141,341,351,70
153,344,330,76
220,637,44,2
159,355,323,66
152,343,341,67
151,357,333,62
155,343,340,65
162,384,292,65
128,316,360,99
147,375,301,80
33,61,595,214
149,349,336,69
153,326,358,66
157,348,337,61
164,356,314,69
