TQ,FQ,TS,FS
155,318,351,79
157,330,348,68
152,318,338,95
149,311,364,79
146,326,358,73
141,321,367,74
154,328,348,73
155,331,340,77
155,313,348,87
158,313,355,77
145,318,367,73
175,333,326,69
151,335,347,70
168,307,356,72
134,356,348,65
133,298,387,85
159,327,350,67
170,305,348,80
146,291,380,86
146,315,359,83
173,351,315,64
160,319,346,78
142,279,399,83
153,341,334,75
146,296,388,73
141,324,368,70
147,319,355,82
146,326,355,76
158,323,355,67
150,319,365,69
140,316,374,73
158,339,344,62
151,345,331,76
152,338,338,75
134,326,350,93
166,355,301,81
143,321,364,75
152,317,367,67
154,332,353,64
156,326,344,77
