TQ,FQ,TS,FS
183,400,269,51
6,21,657,219
183,394,262,64
166,396,279,62
164,419,265,55
153,387,301,62
160,387,289,67
176,400,271,56
182,403,258,60
184,401,267,51
9,27,658,209
190,393,266,54
173,428,254,48
174,411,252,66
148,428,276,51
168,421,264,50
171,408,269,55
179,385,268,71
175,407,264,57
171,410,264,58
189,416,250,48
183,386,279,55
160,384,294,65
171,408,267,57
174,431,253,45
150,389,303,61
182,399,275,47
169,420,261,53
174,412,266,51
218,665,19,1
10,28,662,203
10,22,661,210
167,428,248,60
181,402,274,46
0,1,675,227
190,421,235,57
165,410,275,53
170,409,275,49
14,31,654,204
178,416,254,55
