TQ,FQ,TS,FS
163,340,329,71
167,357,321,58
167,356,300,80
162,372,303,66
49,88,596,170
150,395,293,65
44,56,620,183
173,389,282,59
164,341,320,78
172,365,303,63
157,365,320,61
181,374,285,63
161,392,290,60
176,343,320,64
40,85,619,159
149,342,343,69
170,380,297,56
186,355,298,64
159,345,326,73
158,350,324,71
174,376,290,63
184,381,284,54
154,353,325,71
168,378,297,60
159,353,331,60
150,362,330,61
159,372,302,70
157,364,317,65
165,359,319,60
163,376,308,56
155,364,326,58
162,362,321,58
145,364,312,82
168,374,302,59
142,365,311,85
175,362,294,72
155,368,317,63
161,357,327,58
159,346,339,59
163,349,321,70
