TQ,FQ,TS,FS
163,269,400,71
150,262,416,75
150,248,408,97
151,277,398,77
149,274,410,70
145,269,419,70
153,261,415,74
155,270,401,77
148,274,387,94
152,248,420,83
143,286,399,75
172,280,379,72
141,275,407,80
164,293,370,76
131,294,410,68
145,257,428,73
153,280,397,73
175,261,392,75
149,264,407,83
136,239,435,93
160,258,408,77
161,275,390,77
150,275,403,75
142,252,423,86
154,270,414,65
148,275,417,63
163,284,390,66
151,271,410,71
158,264,414,67
152,286,398,67
148,276,414,65
154,295,388,66
143,274,402,84
155,285,391,72
144,298,378,83
166,291,365,81
144,274,411,74
148,258,426,71
155,251,434,63
155,286,384,78
