TQ,FQ,TS,FS
132,237,432,102
147,282,396,78
153,281,375,94
152,283,392,76
141,293,391,78
152,297,391,63
148,277,399,79
149,296,375,83
157,269,392,85
157,276,392,78
148,300,385,70
165,285,374,79
142,300,382,79
151,267,396,89
131,331,373,68
201,585,100,17
152,295,382,74
177,292,361,73
145,293,378,87
152,299,375,77
175,291,375,62
165,290,375,73
146,268,410,79
147,290,385,81
150,285,399,69
147,303,389,64
159,292,382,70
151,295,386,71
155,296,382,70
153,297,387,66
148,282,408,65
137,294,389,83
153,309,367,74
153,309,367,74
145,311,365,82
163,307,349,84
145,283,402,73
156,281,403,63
150,284,401,68
149,291,379,84
