TQ,FQ,TS,FS
173,376,293,61
26,40,638,199
172,378,278,75
165,383,292,63
158,374,310,61
157,401,287,58
173,389,287,54
177,402,269,55
174,373,288,68
178,364,304,57
164,379,306,54
187,388,271,57
174,393,289,47
187,357,306,53
152,415,289,47
143,350,335,75
215,623,54,11
194,382,271,56
34,48,623,198
168,383,291,61
181,385,281,56
173,385,280,65
170,375,303,55
166,410,265,62
29,34,650,190
201,638,54,10
169,377,297,60
160,384,297,62
29,46,632,196
163,389,295,56
149,380,310,64
165,381,302,55
153,380,296,74
172,401,275,55
153,395,281,74
184,401,255,63
152,368,317,66
163,383,301,56
167,377,308,51
177,384,286,56
