TQ,FQ,TS,FS
185,421,248,49
181,421,257,44
184,425,231,63
153,405,270,75
169,428,256,50
152,418,270,63
177,438,238,50
164,379,292,68
185,420,241,57
188,413,255,47
180,438,247,38
172,392,267,72
174,444,238,47
172,384,279,68
160,446,258,39
164,418,267,54
182,452,225,44
200,426,227,50
179,411,260,53
177,413,261,52
186,445,221,51
193,434,231,45
174,445,233,51
185,447,228,43
175,432,252,44
166,428,264,45
13,50,624,216
172,442,239,50
183,447,231,42
170,433,251,49
171,434,256,42
175,438,245,45
179,455,221,48
182,454,222,45
167,441,235,60
192,437,219,55
166,438,247,52
174,417,267,45
178,427,258,40
189,440,230,44
