TQ,FQ,TS,FS
204,470,199,30
113,210,468,112
126,171,485,121
184,441,234,44
108,195,489,111
171,453,235,44
120,163,513,107
111,184,487,121
122,203,458,120
120,190,478,115
118,251,434,100
121,170,489,123
186,479,203,35
113,197,466,127
97,226,478,102
106,194,491,112
180,474,203,46
206,428,225,44
194,482,189,38
118,199,475,111
139,203,463,98
118,194,471,120
191,470,208,34
111,175,500,117
122,194,490,97
178,453,239,33
101,161,513,128
117,189,492,105
117,181,497,108
100,182,502,119
103,192,498,110
180,422,261,40
188,472,204,39
124,200,476,103
105,200,476,122
125,215,441,122
114,194,491,104
114,200,484,105
120,192,493,98
111,211,459,122
