TQ,FQ,TS,FS
191,454,215,43
182,453,225,43
188,412,244,59
166,416,259,62
0,0,684,219
156,427,261,59
175,432,244,52
184,442,229,48
14,31,630,228
177,433,235,58
179,481,204,39
184,418,241,60
219,671,11,2
180,451,212,60
0,0,704,199
165,443,242,53
160,415,262,66
184,428,225,66
183,456,215,49
178,455,219,51
183,422,244,54
194,427,238,44
176,427,251,49
177,448,227,51
165,429,255,54
1,1,691,210
179,437,237,50
164,428,253,58
165,448,230,60
170,432,252,49
161,439,251,52
173,429,254,47
175,472,204,52
0,1,675,227
177,456,220,50
186,435,221,61
172,459,226,46
172,433,251,47
183,468,217,35
181,460,210,52
