TQ,FQ,TS,FS
122,231,438,112
145,283,395,80
147,257,399,100
141,283,392,87
130,272,412,89
138,288,400,77
144,286,390,83
149,278,393,83
135,244,417,107
143,264,404,92
124,253,432,94
83,90,569,161
132,293,389,89
156,259,404,84
124,282,422,75
117,218,467,101
170,330,347,56
163,261,392,87
77,107,564,155
136,268,406,93
168,335,331,69
184,384,281,54
164,322,356,61
141,282,393,87
85,113,571,134
145,336,356,66
106,195,479,123
154,347,334,68
90,150,528,135
148,330,354,71
129,275,415,84
150,276,407,70
144,306,370,83
144,292,384,83
65,118,558,162
153,274,382,94
141,296,389,77
153,326,358,66
140,262,423,78
155,309,361,78
