TQ,FQ,TS,FS
218,537,132,16
204,560,118,21
151,249,407,96
135,275,400,93
136,292,392,83
152,297,391,63
161,273,403,66
140,261,410,92
146,282,379,96
149,263,405,86
143,311,374,75
169,281,378,75
194,554,128,27
136,263,400,104
127,312,392,72
140,275,410,78
205,560,117,21
177,261,392,73
211,540,131,21
157,286,388,72
164,303,363,73
160,294,371,78
150,284,394,75
139,264,411,89
139,256,428,80
133,278,414,78
151,282,392,78
141,265,416,81
151,271,407,74
133,280,404,86
139,277,413,74
147,290,393,73
150,305,371,77
158,280,396,69
139,295,381,88
225,534,122,22
142,266,419,76
146,299,385,73
141,270,415,77
150,301,369,83
