TQ,FQ,TS,FS
162,272,397,72
158,298,380,67
155,273,383,92
149,297,378,79
147,294,390,72
153,311,377,62
151,289,387,76
156,297,374,76
149,295,366,93
159,284,384,76
146,319,366,72
168,311,348,76
147,325,357,74
163,298,365,77
130,338,366,69
148,288,397,70
154,292,385,72
179,302,351,71
148,292,379,84
146,300,374,83
168,304,362,69
152,290,375,86
160,308,370,65
146,293,382,82
155,301,383,64
153,305,387,58
168,302,372,61
156,307,374,66
158,309,369,67
152,311,373,67
152,300,390,61
157,328,355,63
152,331,345,75
156,311,365,71
148,314,362,79
169,307,349,78
141,294,391,77
160,305,379,59
156,300,385,62
152,311,359,81
