TQ,FQ,TS,FS
159,281,388,75
154,304,374,71
157,295,361,90
158,296,379,70
146,296,388,73
156,297,391,59
153,296,380,74
151,292,379,81
166,286,375,76
162,285,383,73
149,296,389,69
167,294,365,77
148,307,375,73
159,279,384,81
136,335,369,63
143,300,385,75
161,319,358,65
180,299,354,70
148,296,375,84
156,310,364,73
174,298,368,63
164,295,370,74
151,289,389,74
149,289,386,79
155,294,390,64
154,313,379,57
162,301,373,67
154,300,381,68
156,311,367,69
159,302,382,60
151,286,404,62
149,317,366,71
155,313,363,72
156,310,366,71
148,318,358,79
163,297,359,84
148,293,392,70
159,301,383,60
156,300,385,62
160,309,361,73
