TQ,FQ,TS,FS
168,367,302,66
167,353,325,58
35,67,589,212
135,311,364,93
130,326,358,89
159,390,298,56
158,368,308,69
169,365,306,63
168,368,293,74
173,344,324,62
164,370,315,54
173,365,294,71
154,381,301,67
33,53,610,207
145,405,299,54
154,355,330,64
170,372,305,56
187,365,288,63
157,347,324,75
160,347,327,69
176,378,288,61
177,379,286,61
153,360,318,72
169,385,290,59
164,367,317,55
146,361,331,65
159,363,311,70
158,376,305,64
169,378,300,56
2,0,684,217
160,372,318,53
160,358,325,60
161,388,288,66
164,381,295,63
150,380,296,77
172,374,282,75
160,385,300,58
162,357,327,57
156,352,333,62
165,370,300,68
