TQ,FQ,TS,FS
184,435,234,50
187,451,227,38
186,438,218,61
176,454,221,52
19,24,660,200
178,477,211,37
181,455,221,46
186,445,226,46
189,435,226,53
192,428,240,43
183,452,233,35
182,430,229,62
182,461,221,39
199,445,218,41
163,470,234,36
166,437,248,52
180,462,215,46
23,49,604,227
183,426,245,49
189,437,237,40
190,455,211,47
199,450,215,39
178,460,218,47
187,466,209,41
175,446,238,44
155,412,280,56
178,445,229,51
177,459,222,45
187,460,218,38
171,448,236,48
173,459,231,40
157,407,276,63
181,470,206,46
17,44,632,210
172,454,222,55
19,45,611,228
14,41,644,204
14,38,646,205
181,451,234,37
191,446,224,42
