TQ,FQ,TS,FS
153,316,353,81
164,312,366,61
158,296,360,89
145,291,384,83
143,323,361,76
153,307,381,62
156,309,367,71
159,315,356,73
123,243,418,119
161,299,369,74
157,339,346,61
169,312,347,75
138,326,356,83
151,309,354,89
132,357,347,67
148,305,380,70
121,256,421,105
178,301,352,72
151,303,368,81
156,316,358,73
176,317,349,61
159,300,365,79
148,300,378,77
147,317,358,81
150,305,379,69
145,323,369,66
152,307,367,77
149,322,359,73
153,329,349,72
157,310,374,62
126,259,431,87
146,329,354,74
157,317,359,70
159,315,361,68
225,657,19,2
161,307,349,86
146,303,382,72
157,292,392,62
157,317,368,61
152,318,352,81
