TQ,FQ,TS,FS
174,382,287,60
175,386,292,50
176,385,271,71
164,393,282,64
165,389,295,54
163,415,273,52
128,334,342,99
173,390,281,59
177,391,270,65
181,371,297,54
169,387,298,49
191,409,250,53
159,399,283,62
180,366,297,60
149,404,300,50
163,381,304,55
173,405,272,53
190,376,277,60
163,372,299,69
169,375,299,60
181,411,255,56
181,405,260,57
162,392,286,63
175,410,265,53
169,387,297,50
156,394,298,55
168,388,286,61
162,393,288,60
174,402,276,51
162,381,303,57
163,394,296,50
164,382,301,56
171,416,260,56
170,406,270,57
153,406,270,74
180,394,262,67
158,383,302,60
23,38,646,196
168,389,296,50
179,395,275,54
