TQ,FQ,TS,FS
175,393,276,59
179,401,277,46
24,43,613,223
171,415,260,57
166,401,283,53
167,440,248,48
167,407,269,60
171,392,279,61
178,398,263,64
183,378,290,52
174,408,277,44
188,407,252,56
166,414,268,55
187,387,276,53
152,414,290,47
162,384,301,56
178,424,253,48
195,397,256,55
169,382,289,63
170,386,288,59
183,415,251,54
184,413,252,54
173,423,255,52
179,424,251,49
169,384,300,50
156,396,296,55
166,391,283,63
167,413,268,55
178,417,261,47
171,417,267,48
164,415,275,49
167,399,284,53
173,428,248,54
173,415,261,54
157,414,262,70
182,410,246,65
162,408,277,56
169,394,290,50
37,57,628,181
180,399,271,53
