TQ,FQ,TS,FS
190,422,247,44
183,433,245,42
183,410,246,64
163,397,278,65
155,415,269,64
164,402,286,51
169,404,272,58
194,426,245,38
188,422,239,54
0,1,667,235
184,445,240,34
197,431,228,47
182,443,239,39
177,412,251,63
162,466,238,37
155,415,270,63
162,401,276,64
182,392,261,68
171,384,287,61
183,415,259,46
200,430,236,37
204,431,234,34
179,431,247,46
182,435,240,46
173,433,251,46
166,443,249,45
225,666,8,4
174,445,236,48
183,456,222,42
179,437,247,40
167,437,253,46
164,413,270,56
177,435,241,50
187,447,229,40
174,449,227,53
199,432,224,48
172,427,258,46
171,427,257,48
164,407,278,54
188,427,243,45
