TQ,FQ,TS,FS
174,340,329,60
11,24,654,214
164,313,343,83
156,362,313,72
142,329,355,77
156,362,326,59
161,339,337,66
165,350,321,67
161,343,318,81
169,341,327,66
159,383,302,59
166,335,324,78
159,368,314,62
156,336,327,84
141,382,322,58
149,337,348,69
166,345,332,60
171,321,332,79
145,328,343,87
164,355,319,65
170,357,309,67
167,347,318,71
151,327,351,74
157,356,319,71
164,356,328,55
154,355,337,57
170,344,330,59
162,346,335,60
152,335,343,73
162,366,318,57
155,367,323,58
162,374,309,58
162,389,287,65
162,346,330,65
158,362,314,69
175,362,294,72
154,342,343,64
149,335,349,70
165,351,334,53
168,358,312,65
