TQ,FQ,TS,FS
139,223,446,95
131,237,441,94
148,225,431,99
124,252,423,104
127,259,425,92
124,252,436,91
127,213,463,100
128,237,434,104
133,240,421,109
135,235,433,100
130,286,399,88
154,240,419,90
135,251,431,86
131,257,406,109
114,285,419,85
139,253,432,79
136,249,428,90
158,240,413,92
134,240,431,98
123,230,444,106
150,265,401,87
146,242,423,92
136,234,444,89
118,234,441,110
138,249,435,81
122,260,432,89
141,237,437,88
133,242,439,89
137,246,432,88
128,253,431,91
126,253,437,87
139,246,437,81
138,282,394,89
136,233,443,91
116,240,436,111
144,253,403,103
127,248,437,91
101,193,491,118
140,246,439,78
132,250,420,101
