TQ,FQ,TS,FS
152,233,436,82
130,243,435,95
141,225,431,106
131,233,442,97
116,231,453,103
138,262,426,77
146,220,456,81
132,226,445,100
143,252,409,99
139,230,438,96
132,269,416,86
224,547,112,20
132,260,422,89
138,237,426,102
112,259,445,87
129,234,451,89
196,523,154,30
166,231,422,84
201,510,161,31
136,242,432,93
153,257,409,84
138,226,439,100
139,238,440,86
126,227,448,102
137,249,435,82
121,230,462,90
140,237,437,89
130,222,459,92
197,499,179,28
194,535,149,25
125,235,455,88
134,242,441,86
135,268,408,92
139,229,447,88
124,251,425,103
140,256,400,107
125,235,450,93
134,241,443,85
201,552,133,17
136,257,413,97
