TQ,FQ,TS,FS
169,342,327,65
169,337,341,56
167,338,318,80
160,335,340,68
135,325,359,84
162,353,335,53
166,348,328,61
149,300,371,83
168,343,318,74
174,329,339,61
164,366,319,54
176,345,314,68
155,366,316,66
169,351,312,71
143,386,318,56
156,345,340,62
165,354,323,61
186,337,316,64
162,339,332,70
163,353,321,66
181,348,318,56
169,339,326,69
161,347,331,64
161,340,335,67
163,344,340,56
157,347,345,54
164,347,327,65
160,361,320,62
164,369,309,61
167,347,337,52
165,349,341,48
140,327,356,80
169,354,322,58
169,355,321,58
160,361,315,67
176,345,311,71
155,344,341,63
164,330,354,55
143,306,379,75
169,352,318,64
